Reference molID, Reference formula, Test molID, Test formula, Perpendicular Distance, Planar Angle (Deg), Relative X-angle (Deg), Relative Y-angle (Deg), Relative Z-angle (Deg), Reference X-center, Reference Y-center, Reference Z-center, Test X-center, Test Y-center, Test Z-center
0.1, x-dummy-plane,3467, C6,0,21.11,0,0,0,0,0,0,0,8.58,15.76
0.1, x-dummy-plane,2195, C5,0,69.81,0,0,0,0,0,0,0,-11.32,2.62
0.1, x-dummy-plane,3223, C6,-0.01,22.68,0,0,0,0,0,0,-0.01,-24.22,12.78
0.1, x-dummy-plane,2160, C5,-0.01,67.91,0,0,0,0,0,0,-0.01,-11.59,0.68
0.1, x-dummy-plane,3672, C7,-0.02,4.01,0,0,0,0,0,0,-0.02,-12.65,21.33
0.1, x-dummy-plane,991, C6,0.02,42.37,0,0,0,0,0,0,0.02,-10.65,-13.56
0.1, x-dummy-plane,1586, C6,0.04,73.13,0,0,0,0,0,0,0.04,13.84,-9.4
0.1, x-dummy-plane,3875, C6,-0.05,80.99,0,0,0,0,0,0,-0.05,15.14,17.97
0.1, x-dummy-plane,2226, C5,-0.05,75.23,0,0,0,0,0,0,-0.05,-4.52,1.67
0.1, x-dummy-plane,134, C6,-0.06,32.96,0,0,0,0,0,0,-0.06,-13.22,23.89
0.1, x-dummy-plane,451, C6,0.07,18.56,0,0,0,0,0,0,0.07,20.55,-22.58
0.1, x-dummy-plane,1959, C6,0.07,69.7,0,0,0,0,0,0,0.07,15.84,-3.49
0.1, x-dummy-plane,33, C6,0.07,69.19,0,0,0,0,0,0,0.07,-20.74,-19.81
0.1, x-dummy-plane,2125, C5,-0.07,70.49,0,0,0,0,0,0,-0.07,-18.33,2.28
0.1, x-dummy-plane,1585, C7,-0.08,80.74,0,0,0,0,0,0,-0.08,15.88,-7.85
0.1, x-dummy-plane,1214, C6,0.08,65.93,0,0,0,0,0,0,0.08,17.43,-10.78
0.1, x-dummy-plane,79, C5,0.1,71.38,0,0,0,0,0,0,0.1,-16.22,-20.69
0.1, x-dummy-plane,644, C7,-0.1,57.56,0,0,0,0,0,0,-0.1,-8.8,-16.46
0.1, x-dummy-plane,2957, C5,-0.1,76.9,0,0,0,0,0,0,-0.1,-6.77,11.13
0.1, x-dummy-plane,4011, C6,-0.11,69.42,0,0,0,0,0,0,-0.11,-8.79,23.65
0.1, x-dummy-plane,1677, C7,0.12,28.75,0,0,0,0,0,0,0.12,23.86,-5.01
0.1, x-dummy-plane,1282, C5,0.12,80.1,0,0,0,0,0,0,0.12,-23.93,-9.77
0.1, x-dummy-plane,2615, C7,0.13,35.27,0,0,0,0,0,0,0.13,-3.46,5.94
0.1, x-dummy-plane,2640, C5,-0.14,68.36,0,0,0,0,0,0,-0.14,0.59,3.36
0.1, x-dummy-plane,3394, C7,0.14,67.29,0,0,0,0,0,0,0.14,-0.69,15.4
0.1, x-dummy-plane,1082, C6,-0.16,88.31,0,0,0,0,0,0,-0.16,-0.95,-11.02
0.1, x-dummy-plane,3021, C6,0.16,35.07,0,0,0,0,0,0,0.16,2.07,12.15
0.1, x-dummy-plane,449, C6,-0.17,32.93,0,0,0,0,0,0,-0.17,19.62,-20.45
0.1, x-dummy-plane,1213, C5,0.18,63.72,0,0,0,0,0,0,0.18,16.65,-12.85
0.1, x-dummy-plane,1240, C6,-0.19,63.14,0,0,0,0,0,0,-0.19,21.39,-11.1
0.1, x-dummy-plane,3673, C6,0.2,18.41,0,0,0,0,0,0,0.2,-11.1,19.22
0.1, x-dummy-plane,2225, C7,0.2,74.98,0,0,0,0,0,0,0.2,-2.35,0.66
0.1, x-dummy-plane,137, C6,-0.2,59.78,0,0,0,0,0,0,-0.2,-12.67,-19.39
0.1, x-dummy-plane,1617, C7,0.2,87.59,0,0,0,0,0,0,0.2,17.72,-7.02
0.1, x-dummy-plane,2613, C7,-0.21,71.3,0,0,0,0,0,0,-0.21,-3.05,4.85
0.1, x-dummy-plane,2890, C6,0.23,82.44,0,0,0,0,0,0,0.23,-18.63,10.56
0.1, x-dummy-plane,916, C6,-0.23,73.73,0,0,0,0,0,0,-0.23,-22.77,-15.1
0.1, x-dummy-plane,1903, C6,0.23,84.73,0,0,0,0,0,0,0.23,3.5,-4.02
0.1, x-dummy-plane,177, C5,0.23,54.06,0,0,0,0,0,0,0.23,-10.22,-23.19
0.1, x-dummy-plane,2329, C6,-0.24,54.95,0,0,0,0,0,0,-0.24,8.27,-0.28
0.1, x-dummy-plane,1678, C6,0.24,49.39,0,0,0,0,0,0,0.24,-24.48,-3.16
0.1, x-dummy-plane,1484, C6,-0.24,70.78,0,0,0,0,0,0,-0.24,0.56,-8.23
0.1, x-dummy-plane,3973, C6,0.24,24.7,0,0,0,0,0,0,0.24,-15,22.53
0.1, x-dummy-plane,409, C5,-0.25,34.82,0,0,0,0,0,0,-0.25,13.01,-24.75
0.1, x-dummy-plane,3714, C5,0.25,12.94,0,0,0,0,0,0,0.25,-10.3,21.28
0.1, x-dummy-plane,2266, C7,0.25,83.13,0,0,0,0,0,0,0.25,2.16,1.82
0.1, x-dummy-plane,136, C6,0.26,53.43,0,0,0,0,0,0,0.26,-11.29,-21.3
0.1, x-dummy-plane,497, C5,-0.26,30.75,0,0,0,0,0,0,-0.26,21.5,-24.56
0.1, x-dummy-plane,76, C7,0.26,62.37,0,0,0,0,0,0,0.26,-17.01,24
0.1, x-dummy-plane,30, C5,0.28,68.58,0,0,0,0,0,0,0.28,-24.07,-23.08
0.1, x-dummy-plane,2820, C5,-0.28,40.94,0,0,0,0,0,0,-0.28,23.78,5.44
0.1, x-dummy-plane,316, C7,0.3,51.35,0,0,0,0,0,0,0.3,4.96,24.56
0.1, x-dummy-plane,3052, C5,0.3,8.58,0,0,0,0,0,0,0.3,5.72,11.35
0.1, x-dummy-plane,3638, C6,-0.32,87.94,0,0,0,0,0,0,-0.32,-18.7,16.84
0.1, x-dummy-plane,1868, C7,-0.32,87.54,0,0,0,0,0,0,-0.32,-0.76,-4.24
0.1, x-dummy-plane,1993, C6,-0.33,86.21,0,0,0,0,0,0,-0.33,19.51,-3.8
0.1, x-dummy-plane,314, C7,-0.33,18.29,0,0,0,0,0,0,-0.33,7.79,-20.14
0.1, x-dummy-plane,1759, C5,0.33,55.14,0,0,0,0,0,0,0.33,-10.66,-4.38
0.1, x-dummy-plane,4045, C7,-0.34,89.11,0,0,0,0,0,0,-0.34,3.05,24.43
0.1, x-dummy-plane,1439, C6,0.35,86.82,0,0,0,0,0,0,0.35,-4.84,-6.76
0.1, x-dummy-plane,845, C5,0.35,34.3,0,0,0,0,0,0,0.35,18.82,-16.65
0.1, x-dummy-plane,1676, C7,0.37,53.91,0,0,0,0,0,0,0.37,-23.51,-5.1
0.1, x-dummy-plane,2386, C6,-0.38,82.56,0,0,0,0,0,0,-0.38,20.4,-0.04
0.1, x-dummy-plane,2757, C7,-0.38,70.99,0,0,0,0,0,0,-0.38,16.07,5.35
0.1, x-dummy-plane,4085, C7,-0.39,75,0,0,0,0,0,0,-0.39,15.34,22.91
0.1, x-dummy-plane,989, C6,0.39,65.48,0,0,0,0,0,0,0.39,-14.17,-13.14
0.1, x-dummy-plane,2689, C6,0.39,88.59,0,0,0,0,0,0,0.39,4.03,4.92
0.1, x-dummy-plane,710, C6,-0.39,83.52,0,0,0,0,0,0,-0.39,2.72,-19.6
0.1, x-dummy-plane,1995, C7,0.4,57.42,0,0,0,0,0,0,0.4,17.46,-2.32
0.1, x-dummy-plane,452, C7,0.41,7.6,0,0,0,0,0,0,0.41,19.36,25.03
0.1, x-dummy-plane,3596, C5,0.41,9.06,0,0,0,0,0,0,0.41,-22.8,17.15
0.1, x-dummy-plane,412, C6,0.42,37.72,0,0,0,0,0,0,0.42,16.92,-24.69
0.1, x-dummy-plane,1869, C6,-0.42,70.45,0,0,0,0,0,0,-0.42,-0.94,-1.58
0.1, x-dummy-plane,812, C6,-0.42,48.29,0,0,0,0,0,0,-0.42,16.78,-16.74
0.1, x-dummy-plane,1675, C7,-0.43,63.8,0,0,0,0,0,0,-0.43,-21.03,-5.49
0.1, x-dummy-plane,4104, C5,0.43,41.26,0,0,0,0,0,0,0.43,17.45,23.56
0.1, x-dummy-plane,133, C6,-0.43,49.59,0,0,0,0,0,0,-0.43,-13.82,-23.87
0.1, x-dummy-plane,1679, C7,0.43,53.79,0,0,0,0,0,0,0.43,-22.79,-1.13
0.1, x-dummy-plane,3395, C5,-0.44,52.82,0,0,0,0,0,0,-0.44,0.56,13.48
0.1, x-dummy-plane,2956, C7,0.45,74.01,0,0,0,0,0,0,0.45,-7.64,10.16
0.1, x-dummy-plane,917, C5,0.47,71.63,0,0,0,0,0,0,0.47,-22.48,-13.3
0.1, x-dummy-plane,1321, C6,-0.49,63.68,0,0,0,0,0,0,-0.49,-19.08,-7.04
0.1, x-dummy-plane,3296, C6,0.52,31.61,0,0,0,0,0,0,0.52,-13.53,14.82
0.1, x-dummy-plane,1024, C7,0.52,48.07,0,0,0,0,0,0,0.52,-9.04,-11.48
0.1, x-dummy-plane,2984, C6,0.53,82.7,0,0,0,0,0,0,0.53,-1.81,9.97
0.1, x-dummy-plane,742, C6,0.54,73.88,0,0,0,0,0,0,0.54,4.37,-16.24
0.1, x-dummy-plane,3053, C6,0.56,13.59,0,0,0,0,0,0,0.56,3.73,10.56
0.1, x-dummy-plane,645, C7,0.56,63.47,0,0,0,0,0,0,0.56,-6.24,-15
0.1, x-dummy-plane,3352, C5,0.56,77.87,0,0,0,0,0,0,0.56,-3.31,13.43
0.1, x-dummy-plane,3092, C7,-0.56,41.24,0,0,0,0,0,0,-0.56,10.21,10.6
0.1, x-dummy-plane,2852, C6,0.59,82.85,0,0,0,0,0,0,0.59,-22.36,8.52
0.1, x-dummy-plane,2299, C6,-0.59,77.85,0,0,0,0,0,0,-0.59,5.66,3.25
0.1, x-dummy-plane,2851, C7,-0.59,37.51,0,0,0,0,0,0,-0.59,-20.05,8.63
0.1, x-dummy-plane,2983, C6,-0.6,72.39,0,0,0,0,0,0,-0.6,-3,11.69
0.1, x-dummy-plane,532, C7,0.6,73.59,0,0,0,0,0,0,0.6,-24.95,-16.28
0.1, x-dummy-plane,1798, C5,-0.61,55.03,0,0,0,0,0,0,-0.61,-7.03,-1.64
0.1, x-dummy-plane,407, C6,-0.61,65.07,0,0,0,0,0,0,-0.61,15.47,-20.71
0.1, x-dummy-plane,3917, C5,-0.62,82.02,0,0,0,0,0,0,-0.62,19.35,19.15
0.1, x-dummy-plane,955, C5,-0.62,81.6,0,0,0,0,0,0,-0.62,-18.34,-11.04
0.1, x-dummy-plane,3744, C6,0.62,86.88,0,0,0,0,0,0,0.62,-4.04,20.62
0.1, x-dummy-plane,1438, C7,-0.62,44.32,0,0,0,0,0,0,-0.62,-1.82,-9.22
0.1, x-dummy-plane,871, C6,-0.62,86.6,0,0,0,0,0,0,-0.62,23.78,-18.28
0.1, x-dummy-plane,712, C7,0.62,65.51,0,0,0,0,0,0,0.62,-0.96,-15.05
0.1, x-dummy-plane,3224, C6,0.63,1.76,0,0,0,0,0,0,0.63,-23.52,15.1
0.1, x-dummy-plane,75, C5,0.64,86.91,0,0,0,0,0,0,0.64,-18.23,-24.18
0.1, x-dummy-plane,3597, C6,0.64,67.16,0,0,0,0,0,0,0.64,-20.81,20.77
0.1, x-dummy-plane,2387, C6,0.64,82.87,0,0,0,0,0,0,0.64,18.24,-0.24
0.1, x-dummy-plane,2639, C7,-0.65,60.56,0,0,0,0,0,0,-0.65,-0.74,7.9
0.1, x-dummy-plane,3671, C6,-0.65,25.41,0,0,0,0,0,0,-0.65,-13.32,18.79
0.1, x-dummy-plane,3839, C6,-0.66,17.68,0,0,0,0,0,0,-0.66,10.53,17.18
0.1, x-dummy-plane,2415, C5,0.67,67.8,0,0,0,0,0,0,0.67,22.14,-0.47
0.1, x-dummy-plane,779, C5-O1,-0.67,13.36,0,0,0,0,0,0,-0.67,11.83,-16.59
0.1, x-dummy-plane,1112, C5,0.68,64.83,0,0,0,0,0,0,0.68,5.89,-13.44
0.1, x-dummy-plane,607, C6,-0.69,68.06,0,0,0,0,0,0,-0.69,-13.76,-17.26
0.1, x-dummy-plane,609, C5,0.7,47.91,0,0,0,0,0,0,0.7,-10.68,-17.31
0.1, x-dummy-plane,2922, C7,0.7,41.3,0,0,0,0,0,0,0.7,-13.98,11.66
0.1, x-dummy-plane,711, C7,0.71,73.71,0,0,0,0,0,0,0.71,-0.94,-17.91
0.1, x-dummy-plane,3225, C6,0.73,24.12,0,0,0,0,0,0,0.73,24.14,14.55
0.1, x-dummy-plane,1148, C5,-0.73,29.06,0,0,0,0,0,0,-0.73,7.88,-10.64
0.1, x-dummy-plane,3295, C7,-0.75,46.75,0,0,0,0,0,0,-0.75,-11.26,14.83
0.1, x-dummy-plane,2821, C6,0.75,57.39,0,0,0,0,0,0,0.75,21.96,4.9
0.1, x-dummy-plane,1079, C7,-0.76,74.43,0,0,0,0,0,0,-0.76,2.66,-14.61
0.1, x-dummy-plane,915, C6,-0.76,77.02,0,0,0,0,0,0,-0.76,-22.78,-11.42
0.1, x-dummy-plane,1833, C7,0.79,88.73,0,0,0,0,0,0,0.79,-2.28,-6.19
0.1, x-dummy-plane,3876, C5,0.8,40.07,0,0,0,0,0,0,0.8,13.98,19.35
0.1, x-dummy-plane,3051, C7,0.8,30.52,0,0,0,0,0,0,0.8,5.9,9.07
0.1, x-dummy-plane,313, C7,-0.81,60.58,0,0,0,0,0,0,-0.81,5.13,-20.54
0.1, x-dummy-plane,408, C6,0.82,56.64,0,0,0,0,0,0,0.82,13.6,-20.34
0.1, x-dummy-plane,988, C6,-0.83,65.85,0,0,0,0,0,0,-0.83,-14.17,-11.18
0.1, x-dummy-plane,873, C5,-0.83,19.59,0,0,0,0,0,0,-0.83,23.38,-15.57
0.1, x-dummy-plane,3797, C5,-0.84,75.36,0,0,0,0,0,0,-0.84,2.83,20.56
0.1, x-dummy-plane,608, C5,-0.84,62.19,0,0,0,0,0,0,-0.84,-13.85,-15.03
0.1, x-dummy-plane,411, C7,-0.84,38.29,0,0,0,0,0,0,-0.84,14.95,23.97
0.1, x-dummy-plane,954, C7,-0.85,53.13,0,0,0,0,0,0,-0.85,-17.22,-13.19
0.1, x-dummy-plane,676, C6,-0.85,44.1,0,0,0,0,0,0,-0.85,-2.55,-16.45
0.1, x-dummy-plane,2037, C5,-0.86,24.73,0,0,0,0,0,0,-0.86,-24.72,-1.33
0.1, x-dummy-plane,780, C7,0.86,67.87,0,0,0,0,0,0,0.86,8.17,-18.43
0.1, x-dummy-plane,3126, C6,-0.88,69.02,0,0,0,0,0,0,-0.88,12.68,11.76
0.1, x-dummy-plane,1080, C5,0.89,75.18,0,0,0,0,0,0,0.89,0.87,-14.16
0.1, x-dummy-plane,1322, C7,0.9,65.43,0,0,0,0,0,0,0.9,-18.42,-9.12
0.1, x-dummy-plane,3670, C6,-0.9,48.94,0,0,0,0,0,0,-0.9,-14.89,20.48
0.1, x-dummy-plane,175, C7,-0.9,63.51,0,0,0,0,0,0,-0.9,-7.13,-20.38
0.1, x-dummy-plane,2159, C5,0.9,72.7,0,0,0,0,0,0,0.9,-12.46,-0.83
0.1, x-dummy-plane,3986, C7,-0.9,52.54,0,0,0,0,0,0,-0.9,-10.86,23.23
0.1, x-dummy-plane,1111, C6,-0.9,37.25,0,0,0,0,0,0,-0.9,6.1,-11.92
0.1, x-dummy-plane,844, C6,-0.91,42.62,0,0,0,0,0,0,-0.91,18.57,-18.44
0.1, x-dummy-plane,410, C6,0.91,47.22,0,0,0,0,0,0,0.91,14.72,-23.93
0.1, x-dummy-plane,987, C6,-0.91,36.74,0,0,0,0,0,0,-0.91,-14.7,-13.35
0.1, x-dummy-plane,3796, C7,-0.91,80.13,0,0,0,0,0,0,-0.91,5.15,19.87
0.1, x-dummy-plane,1023, C6,-0.91,30.57,0,0,0,0,0,0,-0.91,-9.08,-11.41
0.1, x-dummy-plane,3743, C6,0.91,51.21,0,0,0,0,0,0,0.91,-3.85,18.36
0.1, x-dummy-plane,2891, C6,-0.92,85.53,0,0,0,0,0,0,-0.92,-17.57,12.41
0.1, x-dummy-plane,3878, C6,0.92,19.5,0,0,0,0,0,0,0.92,12.76,21.16
0.1, x-dummy-plane,2081, C5,0.92,57.25,0,0,0,0,0,0,0.92,-20.63,-0.43
0.1, x-dummy-plane,2642, C5,0.93,70.61,0,0,0,0,0,0,0.93,0.99,7.4
0.1, x-dummy-plane,2729, C6,0.93,68.18,0,0,0,0,0,0,0.93,10.54,6.78
0.1, x-dummy-plane,3127, C6,0.94,78.38,0,0,0,0,0,0,0.94,14.03,9.1
0.1, x-dummy-plane,1113, C5,0.94,66.46,0,0,0,0,0,0,0.94,3.57,-10.62
0.1, x-dummy-plane,4059, C7,-0.94,66.38,0,0,0,0,0,0,-0.94,7.55,23.85
0.1, x-dummy-plane,3327, C6,-0.96,77.65,0,0,0,0,0,0,-0.96,-7.76,12.8
0.1, x-dummy-plane,221, C6,0.96,67.07,0,0,0,0,0,0,0.96,-1.73,-23.37
0.1, x-dummy-plane,216, C6,-0.97,73.28,0,0,0,0,0,0,-0.97,-4.69,-21.33
0.1, x-dummy-plane,2756, C6,-0.97,73.54,0,0,0,0,0,0,-0.97,13.64,4.05
0.1, x-dummy-plane,3466, C6,-0.97,67.68,0,0,0,0,0,0,-0.97,10.24,15.01
0.1, x-dummy-plane,872, C7,0.98,88.32,0,0,0,0,0,0,0.98,23.04,-16.69
0.1, x-dummy-plane,317, C5,0.98,59.21,0,0,0,0,0,0,0.98,7.01,-24.76
0.1, x-dummy-plane,990, C7,0.98,77.33,0,0,0,0,0,0,0.98,-13.05,-13.74
0.1, x-dummy-plane,3713, C5-O1,0.99,26.82,0,0,0,0,0,0,0.99,-8.88,19.74
0.1, x-dummy-plane,3266, C7,0.99,82.67,0,0,0,0,0,0,0.99,-16.31,13.8
0.1, x-dummy-plane,2079, C5,-1,22.93,0,0,0,0,0,0,-1,-23.96,0.4
0.1, x-dummy-plane,176, C6,-1.02,27.07,0,0,0,0,0,0,-1.02,-9.22,-21.77
0.1, x-dummy-plane,2758, C5,1.03,85.16,0,0,0,0,0,0,1.03,14.25,4.67
0.1, x-dummy-plane,3438, C6,-1.03,45.63,0,0,0,0,0,0,-1.03,6.48,16.24
0.1, x-dummy-plane,135, C6,1.04,35.3,0,0,0,0,0,0,1.04,-15.15,24.8
0.1, x-dummy-plane,3226, C7,1.04,25.69,0,0,0,0,0,0,1.04,24.86,17.16
0.1, x-dummy-plane,220, C6,1.05,70.13,0,0,0,0,0,0,1.05,-5.43,-20.09
0.1, x-dummy-plane,3162, C6,1.1,68.1,0,0,0,0,0,0,1.1,18.13,10.38
0.1, x-dummy-plane,4012, C7,1.1,46.73,0,0,0,0,0,0,1.1,-7.71,23.46
0.1, x-dummy-plane,219, C6,1.1,86.99,0,0,0,0,0,0,1.1,-3.48,-21.61
0.1, x-dummy-plane,1932, C6,1.11,55.4,0,0,0,0,0,0,1.11,9.34,-2.16
0.1, x-dummy-plane,3329, C6,1.11,37.55,0,0,0,0,0,0,1.11,-9.83,17.32
0.1, x-dummy-plane,1555, C6,-1.11,23.71,0,0,0,0,0,0,-1.11,8.74,-8.53
0.1, x-dummy-plane,1931, C6,-1.12,80.61,0,0,0,0,0,0,-1.12,9.68,-1.87
0.1, x-dummy-plane,1483, C7,-1.14,28.83,0,0,0,0,0,0,-1.14,-0.85,-6.86
0.1, x-dummy-plane,1904, C6,1.14,72.68,0,0,0,0,0,0,1.14,4.75,-2.09
0.1, x-dummy-plane,811, C6,-1.14,23.33,0,0,0,0,0,0,-1.14,13.27,-14.69
0.1, x-dummy-plane,1437, C6,-1.14,39.92,0,0,0,0,0,0,-1.14,-3.25,-7.42
0.1, x-dummy-plane,3772, C6,1.15,65.22,0,0,0,0,0,0,1.15,3.33,19.66
0.1, x-dummy-plane,450, C6,1.16,51.2,0,0,0,0,0,0,1.16,18.38,-22.9
0.1, x-dummy-plane,363, C6,-1.17,37.05,0,0,0,0,0,0,-1.17,11.05,-24.38
0.1, x-dummy-plane,3501, C6,1.18,79.48,0,0,0,0,0,0,1.18,13.9,12.44
0.1, x-dummy-plane,527, C6,-1.19,82.71,0,0,0,0,0,0,-1.19,-20.66,-17.71
0.1, x-dummy-plane,3563, C6,1.19,62.76,0,0,0,0,0,0,1.19,22.06,13.74
0.1, x-dummy-plane,218, C7,-1.19,88.26,0,0,0,0,0,0,-1.19,-6.45,24.16
0.1, x-dummy-plane,3799, C6,1.19,27.77,0,0,0,0,0,0,1.19,7.46,19.93
0.1, x-dummy-plane,2796, C5,1.19,79.05,0,0,0,0,0,0,1.19,17.51,6.74
0.1, x-dummy-plane,1216, C4-O1,1.2,40.49,0,0,0,0,0,0,1.2,20.82,-12.6
0.1, x-dummy-plane,2452, C5,-1.2,25.02,0,0,0,0,0,0,-1.2,-24.83,4.54
0.1, x-dummy-plane,2795, C5,-1.2,46.11,0,0,0,0,0,0,-1.2,16.79,6.24
0.1, x-dummy-plane,3598, C4-O1,1.2,38.69,0,0,0,0,0,0,1.2,24.44,19.54
0.1, x-dummy-plane,777, C5,-1.2,21.44,0,0,0,0,0,0,-1.2,9.69,-16.43
0.1, x-dummy-plane,1286, C5,1.21,44.28,0,0,0,0,0,0,1.21,-20.38,-7.17
0.1, x-dummy-plane,1357, C7,-1.22,44.72,0,0,0,0,0,0,-1.22,-14.21,-6.84
0.1, x-dummy-plane,2538, C6,1.22,76.78,0,0,0,0,0,0,1.22,-12.03,4.36
0.1, x-dummy-plane,130, C6,-1.22,61.14,0,0,0,0,0,0,-1.22,-14.74,-21.67
0.1, x-dummy-plane,2921, C5,-1.23,85,0,0,0,0,0,0,-1.23,-15.12,11.52
0.1, x-dummy-plane,3500, C5,-1.24,72.35,0,0,0,0,0,0,-1.24,15.46,16.07
0.1, x-dummy-plane,1078, C6,-1.25,79.71,0,0,0,0,0,0,-1.25,0.11,-14.07
0.1, x-dummy-plane,3468, C6,1.25,84.98,0,0,0,0,0,0,1.25,11.5,11.73
0.1, x-dummy-plane,1870, C5,1.25,74.5,0,0,0,0,0,0,1.25,-0.23,-2.66
0.1, x-dummy-plane,2641, C5,1.25,83.18,0,0,0,0,0,0,1.25,2.58,6.39
0.1, x-dummy-plane,1556, C6,-1.26,11.62,0,0,0,0,0,0,-1.26,9.81,-6.22
0.1, x-dummy-plane,2728, C6,-1.26,65.34,0,0,0,0,0,0,-1.26,11.1,3.56
0.1, x-dummy-plane,529, C6,1.26,83.98,0,0,0,0,0,0,1.26,-20.96,-17.77
0.1, x-dummy-plane,1994, C6,-1.26,74.3,0,0,0,0,0,0,-1.26,21.75,-4.24
0.1, x-dummy-plane,2850, C5,-1.27,54.89,0,0,0,0,0,0,-1.27,-22.87,11.76
0.1, x-dummy-plane,3972, C6,-1.27,68.91,0,0,0,0,0,0,-1.27,-16.67,21.98
0.1, x-dummy-plane,1961, C6,1.27,69.21,0,0,0,0,0,0,1.27,16.24,-1.43
0.1, x-dummy-plane,3841, C7,1.27,3.5,0,0,0,0,0,0,1.27,9.96,21.14
0.1, x-dummy-plane,4013, C6,1.27,46.77,0,0,0,0,0,0,1.27,-8.68,22.16
0.1, x-dummy-plane,80, C7,1.27,72.85,0,0,0,0,0,0,1.27,-15.45,-22.65
0.1, x-dummy-plane,1758, C7,-1.28,51.63,0,0,0,0,0,0,-1.28,-11.46,-1.34
0.1, x-dummy-plane,178, C6,1.29,40.07,0,0,0,0,0,0,1.29,-10.05,24.97
0.1, x-dummy-plane,1147, C7,-1.31,21.01,0,0,0,0,0,0,-1.31,10.79,-14.22
0.1, x-dummy-plane,1757, C6,-1.31,46.67,0,0,0,0,0,0,-1.31,-10.89,-2.88
0.1, x-dummy-plane,365, C6,1.35,57.27,0,0,0,0,0,0,1.35,9.42,-20.6
0.1, x-dummy-plane,131, C5,-1.35,43.37,0,0,0,0,0,0,-1.35,-12.14,-24.89
0.1, x-dummy-plane,1022, C6,-1.36,55.78,0,0,0,0,0,0,-1.36,-8.64,-13.34
0.1, x-dummy-plane,1997, C7,1.36,86.4,0,0,0,0,0,0,1.36,21.62,-4.68
0.1, x-dummy-plane,813, C5-O1,1.39,48.18,0,0,0,0,0,0,1.39,15.67,-19.3
0.1, x-dummy-plane,2822, C7,1.39,55.89,0,0,0,0,0,0,1.39,23.44,7.22
0.1, x-dummy-plane,1081, C6,1.39,72.28,0,0,0,0,0,0,1.39,-0.5,-12.67
0.1, x-dummy-plane,646, C6,1.4,70.93,0,0,0,0,0,0,1.4,-7.71,-19.22
0.1, x-dummy-plane,3502, C5,1.41,69.92,0,0,0,0,0,0,1.41,15.86,13.43
0.1, x-dummy-plane,1717, C6,1.41,34.17,0,0,0,0,0,0,1.41,-16.9,-1.27
0.1, x-dummy-plane,3798, C5,1.42,55.42,0,0,0,0,0,0,1.42,5.44,19.03
0.1, x-dummy-plane,74, C6,-1.44,78.4,0,0,0,0,0,0,-1.44,-17.86,-24.56
0.1, x-dummy-plane,32, C5,1.45,76.13,0,0,0,0,0,0,1.45,-20.5,-21.43
0.1, x-dummy-plane,2614, C6,-1.45,62.35,0,0,0,0,0,0,-1.45,-1.12,3.59
0.1, x-dummy-plane,2985, C5,1.46,74.6,0,0,0,0,0,0,1.46,-4.65,9.08
0.1, x-dummy-plane,643, C5,-1.46,67.35,0,0,0,0,0,0,-1.46,-6.85,-16.41
0.1, x-dummy-plane,217, C6,-1.46,36.24,0,0,0,0,0,0,-1.46,-4.16,24.56
0.1, x-dummy-plane,1436, C5,-1.46,53.36,0,0,0,0,0,0,-1.46,-5.38,-7.59
0.1, x-dummy-plane,2080, C5-O1,-1.47,13.59,0,0,0,0,0,0,-1.47,-24.45,2.47
0.1, x-dummy-plane,3022, C5,1.47,67.82,0,0,0,0,0,0,1.47,-0.31,8.73
0.1, x-dummy-plane,3954, C5,1.47,72.22,0,0,0,0,0,0,1.47,-22.54,23.59
0.1, x-dummy-plane,1557, C6,-1.47,38.48,0,0,0,0,0,0,-1.47,12.18,-6.02
0.1, x-dummy-plane,526, C7,-1.47,58.98,0,0,0,0,0,0,-1.47,-24.71,-16.43
0.1, x-dummy-plane,1180, C6,1.48,64.29,0,0,0,0,0,0,1.48,15.76,-14.45
0.1, x-dummy-plane,1936, C6,1.48,46.46,0,0,0,0,0,0,1.48,7.02,-1.5
0.1, x-dummy-plane,3396, C7,1.48,60.89,0,0,0,0,0,0,1.48,1.77,14.27
0.1, x-dummy-plane,4103, C6,-1.49,63.73,0,0,0,0,0,0,-1.49,17.51,24.01
0.1, x-dummy-plane,2414, C6,-1.49,88.37,0,0,0,0,0,0,-1.49,22.53,-0.88
0.1, x-dummy-plane,2124, C7,-1.51,18.76,0,0,0,0,0,0,-1.51,-18.07,0.52
0.1, x-dummy-plane,3351, C7,-1.52,62.03,0,0,0,0,0,0,-1.52,-4.28,13.78
0.1, x-dummy-plane,3161, C7,-1.52,68.48,0,0,0,0,0,0,-1.52,21.47,9.61
0.1, x-dummy-plane,3842, C7,1.52,18.27,0,0,0,0,0,0,1.52,11.77,18.75
0.1, x-dummy-plane,1049, C5,1.53,75.91,0,0,0,0,0,0,1.53,-5.19,-13
0.1, x-dummy-plane,3838, C5,-1.54,24.64,0,0,0,0,0,0,-1.54,10.36,19.23
0.1, x-dummy-plane,2194, C6,-1.54,76.22,0,0,0,0,0,0,-1.54,-6.16,1.58
0.1, x-dummy-plane,405, C7,-1.55,72.33,0,0,0,0,0,0,-1.55,13.04,-20.82
0.1, x-dummy-plane,2507, C5,-1.56,22.16,0,0,0,0,0,0,-1.56,-18.22,7.59
0.1, x-dummy-plane,3020, C6,-1.56,48.57,0,0,0,0,0,0,-1.56,0.46,11.65
