Reference molID, Reference formula, Test molID, Test formula, Perpendicular Distance, Planar Angle (Deg), Relative X-angle (Deg), Relative Y-angle (Deg), Relative Z-angle (Deg), Reference X-center, Reference Y-center, Reference Z-center, Test X-center, Test Y-center, Test Z-center
0.1, x-dummy-plane, 274, C4-O1, -1.91, 76.55, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -1.91, -4.86, 4.32
0.1, x-dummy-plane, 63, C4-O1, 1.91, 111.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.91, -15.78, -16.99
0.1, x-dummy-plane, 205, C4-O1, -1.92, 38.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -1.92, 5.65, -9.02
0.1, x-dummy-plane, 334, C4-O1, -1.97, 98.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -1.97, -15.72, 10.75
0.1, x-dummy-plane, 403, C4-O1, -1.98, 118.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -1.98, 0.13, 11.44
0.1, x-dummy-plane, 239, C6-O1, -2.03, 54.83, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -2.03, 11.52, 1.53
0.1, x-dummy-plane, 232, C4-O1, -2.07, 134.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -2.07, 10.79, 9.30
0.1, x-dummy-plane, 59, C4-O1, 2.08, 77.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.08, -3.11, -18.46
0.1, x-dummy-plane, 117, C4-O1, -2.08, 98.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -2.08, 8.20, -15.03
0.1, x-dummy-plane, 116, C4-O1, -2.10, 76.86, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -2.10, 7.54, -14.36
0.1, x-dummy-plane, 311, C4-O1, 2.11, 38.83, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.11, -11.57, -6.68
0.1, x-dummy-plane, 386, C4-O1, 2.13, 77.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.13, 7.35, 7.74
0.1, x-dummy-plane, 35, C4-O1, -2.16, 69.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -2.16, -13.54, 7.52
0.1, x-dummy-plane, 238, C6, -2.19, 50.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -2.19, 11.77, 1.42
0.1, x-dummy-plane, 39, C4-O1, 2.19, 94.48, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.19, -11.49, -11.93
0.1, x-dummy-plane, 177, C6, -2.28, 150.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -2.28, -10.54, -0.57
0.1, x-dummy-plane, 40, C4-O1, -2.29, 95.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -2.29, -11.95, -11.69
0.1, x-dummy-plane, 103, C4-O1, 2.29, 72.98, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.29, 17.69, -15.65
0.1, x-dummy-plane, 118, C4-O1, -2.29, 73.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -2.29, 9.50, -16.09
0.1, x-dummy-plane, 313, C4-O1, -2.30, 69.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -2.30, 17.73, 11.53
0.1, x-dummy-plane, 115, C6, -2.30, 107.87, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -2.30, 8.16, -14.42
0.1, x-dummy-plane, 57, C6, 2.31, 139.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.31, -7.54, -16.36
0.1, x-dummy-plane, 62, C4-O1, -2.33, 92.43, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -2.33, -17.74, -17.67
0.1, x-dummy-plane, 190, C6, 2.36, 119.77, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.36, -12.42, -0.66
0.1, x-dummy-plane, 193, C4-O1, 2.41, 119.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.41, -15.12, 2.54
0.1, x-dummy-plane, 259, C4-O1, 2.52, 175.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.52, 4.46, 1.81
0.1, x-dummy-plane, 404, C4-O1, -2.62, 58.72, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -2.62, 2.11, 16.63
0.1, x-dummy-plane, 178, C4-O1, -2.63, 61.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -2.63, -10.55, -1.09
0.1, x-dummy-plane, 191, C4-O1, 2.71, 65.98, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.71, -13.71, -2.28
0.1, x-dummy-plane, 48, C4-O1, -2.73, 93.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -2.73, -9.13, -17.08
0.1, x-dummy-plane, 139, C4-O1, -2.77, 63.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -2.77, 3.70, 3.94
0.1, x-dummy-plane, 179, C4-O1, -2.79, 128.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -2.79, -10.26, -0.17
0.1, x-dummy-plane, 129, C4-O1, 2.80, 59.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.80, 17.73, -8.79
0.1, x-dummy-plane, 180, C4-O1, -2.80, 42.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -2.80, -9.82, 1.43
0.1, x-dummy-plane, 242, C4-O1, -2.80, 98.93, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -2.80, 17.05, 0.29
0.1, x-dummy-plane, 254, C6, 2.85, 148.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.85, 13.72, 3.71
0.1, x-dummy-plane, 382, C6, 2.97, 137.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.97, 10.64, 11.80
0.1, x-dummy-plane, 309, C4-O1, 2.97, 105.87, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.97, -17.08, 10.54
0.1, x-dummy-plane, 49, C4-O1, -2.99, 93.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -2.99, -13.37, 18.21
0.1, x-dummy-plane, 383, C4-O1, 3.00, 92.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.00, 10.33, 12.38
0.1, x-dummy-plane, 186, C4-O1, 3.17, 36.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.17, 1.80, -5.45
0.1, x-dummy-plane, 235, C4-O1, 3.18, 63.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.18, 16.87, -5.06
0.1, x-dummy-plane, 61, C6, -3.27, 100.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -3.27, -16.29, -16.48
0.1, x-dummy-plane, 233, C4-O1, -3.34, 148.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -3.34, 6.61, 8.14
0.1, x-dummy-plane, 266, C4-O1, -3.34, 150.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -3.34, -2.89, -1.85
0.1, x-dummy-plane, 245, C4-O1, -3.49, 122.57, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -3.49, 7.51, 0.67
0.1, x-dummy-plane, 166, C4-O1, 3.50, 65.87, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.50, -7.21, 1.82
0.1, x-dummy-plane, 244, C4-O1, -3.53, 56.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -3.53, 13.58, 5.02
0.1, x-dummy-plane, 182, C4-O1, -3.55, 47.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -3.55, -14.12, 2.60
0.1, x-dummy-plane, 183, C4-O1, -3.57, 123.92, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -3.57, -8.05, -4.06
0.1, x-dummy-plane, 307, C4-O1, -3.58, 33.44, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -3.58, -10.08, 11.31
0.1, x-dummy-plane, 384, C4-O1, 3.58, 158.86, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.58, 10.37, 11.61
0.1, x-dummy-plane, 376, C4-O1, 3.59, 94.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.59, 6.58, 18.19
0.1, x-dummy-plane, 58, C4-O1, 3.71, 60.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.71, -7.28, -17.91
0.1, x-dummy-plane, 36, C4-O1, -3.77, 68.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -3.77, 18.40, -6.56
0.1, x-dummy-plane, 112, C4-O1, 3.78, 73.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.78, 11.82, -5.34
0.1, x-dummy-plane, 141, C4-O1, -3.78, 69.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -3.78, -3.35, -8.47
0.1, x-dummy-plane, 255, C4-O1, 3.93, 68.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.93, 15.22, 2.71
0.1, x-dummy-plane, 142, C4-O1, 3.94, 60.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.94, -15.24, -8.56
0.1, x-dummy-plane, 329, C4-O1, 3.96, 66.72, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.96, -2.84, 4.86
0.1, x-dummy-plane, 272, C4-O1, -4.01, 87.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -4.01, 0.21, -9.51
0.1, x-dummy-plane, 47, C4-O1, -4.04, 170.92, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -4.04, -9.40, -16.15
0.1, x-dummy-plane, 108, C4-O1, 4.13, 59.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.13, 8.95, -9.97
0.1, x-dummy-plane, 261, C4-O1, 4.14, 33.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.14, 4.81, -2.23
0.1, x-dummy-plane, 102, C4-O1, -4.14, 125.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -4.14, 13.72, -4.24
0.1, x-dummy-plane, 50, C4-O1, -4.18, 148.55, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -4.18, -7.88, -11.97
0.1, x-dummy-plane, 318, C4-O1, -4.21, 55.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -4.21, -0.91, 4.40
0.1, x-dummy-plane, 202, C4-O1, -4.37, 122.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -4.37, 13.72, 14.75
0.1, x-dummy-plane, 107, C6, 4.40, 103.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.40, 8.78, -9.38
0.1, x-dummy-plane, 385, C4-O1, 4.40, 71.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.40, 10.70, 10.16
0.1, x-dummy-plane, 237, C4-O1, 4.46, 110.55, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.46, 2.53, -13.01
0.1, x-dummy-plane, 184, C6, 4.55, 172.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.55, -2.98, -3.94
0.1, x-dummy-plane, 387, C4-O1, 4.55, 159.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.55, 10.75, 15.92
0.1, x-dummy-plane, 113, C4-O1, 4.66, 161.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.66, 7.68, -13.88
0.1, x-dummy-plane, 45, C6, -4.67, 58.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -4.67, -9.26, -16.26
0.1, x-dummy-plane, 64, C4-O1, -4.70, 123.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -4.70, -18.16, 16.45
0.1, x-dummy-plane, 185, C4-O1, 4.70, 32.44, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.70, -2.51, -6.00
0.1, x-dummy-plane, 46, C4-O1, -4.86, 113.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -4.86, -9.48, -15.68
0.1, x-dummy-plane, 109, C4-O1, 4.99, 139.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.99, 9.13, -9.49
0.1, x-dummy-plane, 320, C4-O1, -5.06, 141.78, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -5.06, -4.01, 9.89
0.1, x-dummy-plane, 130, C4-O1, -5.26, 115.97, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -5.26, 13.24, -10.64
0.1, x-dummy-plane, 394, C4-O1, -5.29, 148.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -5.29, 10.14, 10.93
0.1, x-dummy-plane, 260, C4-O1, 5.33, 136.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 5.33, 6.23, 4.89
0.1, x-dummy-plane, 305, C4-O1, 5.46, 88.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 5.46, -8.70, 15.28
0.1, x-dummy-plane, 250, C4-O1, -5.50, 39.72, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -5.50, 6.83, 3.72
0.1, x-dummy-plane, 392, C4-O1, -5.52, 52.87, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -5.52, 8.00, 15.97
0.1, x-dummy-plane, 317, C4-O1, -5.55, 72.61, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -5.55, 1.42, 8.31
0.1, x-dummy-plane, 192, C4-O1, 5.57, 52.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 5.57, -10.82, -4.24
0.1, x-dummy-plane, 389, C6, -5.62, 58.48, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -5.62, 6.91, 14.05
0.1, x-dummy-plane, 169, C4-O1, 5.77, 153.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 5.77, -17.11, 18.30
0.1, x-dummy-plane, 391, C4-O1, -5.85, 100.43, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -5.85, 7.45, 14.41
0.1, x-dummy-plane, 138, C4-O1, -5.86, 12.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -5.86, 17.75, 2.24
0.1, x-dummy-plane, 402, C4-O1, 5.93, 90.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 5.93, 0.01, 14.65
0.1, x-dummy-plane, 390, C4-O1, -5.99, 62.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -5.99, 7.01, 13.52
0.1, x-dummy-plane, 306, C4-O1, -6.16, 32.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -6.16, -11.59, 14.73
0.1, x-dummy-plane, 41, C4-O1, 6.24, 51.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.24, -0.63, -16.28
0.1, x-dummy-plane, 110, C4-O1, 6.26, 74.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.26, 9.44, -8.45
0.1, x-dummy-plane, 187, C5-O1, 6.27, 113.67, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.27, -7.35, -3.07
0.1, x-dummy-plane, 236, C4-O1, 6.32, 70.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.32, -16.82, -1.12
0.1, x-dummy-plane, 316, C4-O1, -6.42, 156.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -6.42, 0.20, 9.06
0.1, x-dummy-plane, 189, C4-O1, 6.56, 126.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.56, -7.43, -3.06
0.1, x-dummy-plane, 51, C4-O1, -6.65, 50.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -6.65, -13.26, -15.00
0.1, x-dummy-plane, 122, C6, 6.67, 127.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.67, 11.92, -12.72
0.1, x-dummy-plane, 56, C4-O1, -6.71, 82.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -6.71, -17.00, -12.71
0.1, x-dummy-plane, 67, C4-O1, -6.84, 91.97, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -6.84, 4.20, -3.54
0.1, x-dummy-plane, 120, C4-O1, -6.87, 90.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -6.87, 9.03, -16.45
0.1, x-dummy-plane, 395, C6, 6.89, 147.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.89, 8.11, 13.92
0.1, x-dummy-plane, 42, C4-O1, -6.92, 116.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -6.92, -10.29, 4.78
0.1, x-dummy-plane, 304, C4-O1, 6.94, 98.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.94, -4.67, 16.72
0.1, x-dummy-plane, 380, C4-O1, 6.96, 74.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.96, 8.90, -4.43
0.1, x-dummy-plane, 315, C4-O1, -6.99, 95.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -6.99, -0.50, 9.32
0.1, x-dummy-plane, 314, C6, -6.99, 46.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -6.99, -0.06, 8.85
0.1, x-dummy-plane, 165, C4-O1, 7.04, 49.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.04, -15.80, -5.73
0.1, x-dummy-plane, 71, C4-O1, -7.05, 39.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -7.05, 8.65, -8.64
0.1, x-dummy-plane, 66, C4-O1, -7.07, 116.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -7.07, 18.95, -16.60
0.1, x-dummy-plane, 290, C4-O1, 7.15, 127.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.15, -13.22, 10.66
0.1, x-dummy-plane, 265, C4-O1, -7.18, 69.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -7.18, 13.21, -17.00
0.1, x-dummy-plane, 132, C4-O1, 7.28, 103.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.28, -1.35, -10.25
0.1, x-dummy-plane, 234, C4-O1, 7.50, 61.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.50, -18.29, 13.47
0.1, x-dummy-plane, 5, C4-O1, -7.58, 107.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -7.58, -7.72, -0.95
0.1, x-dummy-plane, 393, C4-O1, -7.61, 26.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -7.61, 4.58, 17.97
0.1, x-dummy-plane, 396, C4-O1, 7.65, 57.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.65, 8.53, 12.01
0.1, x-dummy-plane, 161, C4-O1, 7.75, 94.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.75, 18.68, 1.54
0.1, x-dummy-plane, 38, C4-O1, -7.79, 69.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -7.79, 16.42, -7.69
0.1, x-dummy-plane, 14, C4-O1, -7.82, 127.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -7.82, -5.98, -12.33
0.1, x-dummy-plane, 252, C4-O1, -7.84, 51.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -7.84, 8.19, 1.60
0.1, x-dummy-plane, 381, C4-O1, 7.86, 77.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.86, 1.87, -5.94
0.1, x-dummy-plane, 319, C4-O1, -7.88, 32.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -7.88, -0.43, 13.25
0.1, x-dummy-plane, 2, C4-O1, -7.97, 23.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -7.97, -13.83, 7.73
0.1, x-dummy-plane, 268, C4-O1, -8.01, 100.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -8.01, -4.19, 17.35
0.1, x-dummy-plane, 194, C4-O1, -8.05, 61.86, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -8.05, -5.13, 5.18
0.1, x-dummy-plane, 55, C4-O1, -8.05, 126.58, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -8.05, -16.06, -4.49
0.1, x-dummy-plane, 230, C4-O1, 8.11, 49.59, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 8.11, 13.27, 3.64
0.1, x-dummy-plane, 397, C4-O1, 8.26, 44.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 8.26, 12.87, 12.99
0.1, x-dummy-plane, 111, C4-O1, 8.29, 64.91, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 8.29, 5.75, -10.17
0.1, x-dummy-plane, 150, C4-O1, 8.33, 62.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 8.33, -14.09, 1.28
0.1, x-dummy-plane, 123, C4-O1, 8.36, 93.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 8.36, 11.65, -11.47
0.1, x-dummy-plane, 249, C4-O1, -8.46, 18.44, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -8.46, 3.62, 3.95
0.1, x-dummy-plane, 308, C4-O1, -8.52, 39.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -8.52, -14.47, 17.26
0.1, x-dummy-plane, 70, C4-O1, -8.65, 31.87, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -8.65, 11.74, -5.53
