LAMMPS data file via write_data, version 29 Oct 2020, timestep = 1000

4860 atoms
3 atom types

-18.641262324024485 18.641262324024485 xlo xhi
-18.96748521461177 18.96748521461177 ylo yhi
-18.70124992711957 18.70124992711957 zlo zhi

Masses

1 12
2 1.008
3 15.999

Atoms # charge

4278 2 0.03131031792249462 -14.6533986013124 -17.35147461796603 -17.422483448662714 0 1 1
3802 1 -0.02140386330505506 -16.528698867042042 -14.652862061874512 -14.452655347547813 1 0 0
3806 2 0.13525165490770316 -15.825144761732227 -14.251992989148182 -15.263959207764653 1 0 0
2468 3 -0.5054672996421777 -14.501373598697137 -13.370722294417574 -16.143791557906408 0 1 0
2462 1 0.18418683296743205 -13.435496825391844 -12.855743801798258 -16.127594682433653 0 1 0
1147 2 0.05399168719875684 -16.988525078327378 -17.357102751791555 -16.434240124085218 0 1 0
3797 1 0.0940785091713545 -17.291138347138897 -15.12559667132141 -13.535589986471017 1 0 0
4279 2 0.09826286743507026 -14.435858183247731 -15.53979884495153 -17.660439909852858 0 1 1
4258 1 -0.026962182609314496 -14.919998818314467 -16.46767364611331 -17.945079941707434 0 1 1
1116 1 0.0032324345545949977 -17.65757121975682 -18.140167853695548 -16.03592179841603 0 1 0
2492 2 0.10174296072672903 -13.482574251274858 -14.540605910117277 -14.756190271750468 0 1 0
2489 2 0.09921199743906939 -12.802293303179091 -13.994842473188086 -17.86240065508246 0 1 0
3801 1 -0.032995257455801355 -18.23943794144395 -14.112001759828852 -13.152465410733205 1 0 0
3805 2 0.0690873902326671 -18.299302075090395 -13.095928563092025 -13.456836707806104 1 0 0
2981 1 -0.024149622663825032 2.214795387020184 -18.834968834325217 -4.1354980737860725 1 0 0
3798 3 -0.4787298493099636 -17.40859420432334 -16.539970808778357 -12.91645058751273 1 0 0
2478 1 0.017563374485248306 -12.733648176779015 -15.294673773977054 -15.05036159287855 0 1 0
2477 1 -0.021416840275436246 -12.48774046681649 -16.459027495671204 -14.20115649600102 0 1 0
2491 2 0.06114287415777271 -12.886511478086234 -16.621303591245812 -13.20514660481415 0 1 0
1063 1 -0.015483127191194431 14.198790396329441 -0.01754257176937063 -1.0233153576310887 -1 0 0
3593 3 -0.4780596534682421 18.57688025485896 -13.55274496508213 -17.964263534480615 -1 0 1
2475 1 0.033867587642947984 -12.396991920062371 -13.81490205254973 -16.887486208325445 0 1 0
2479 1 0.16909672704241727 -12.063957704239051 -15.059354494544037 -16.149912259586053 0 1 0
4365 1 0.15821069358587145 -11.317036154225939 -16.70907645395502 -17.843376609783913 0 1 1
2480 3 -0.49093682167043307 -11.117349838391439 -15.888808510557487 -16.726384614359915 0 1 0
2476 1 -0.011878676724972361 -11.833211991704422 -17.63239799188341 -14.53269724461734 0 1 0
2490 2 0.10726176984495553 -11.396434726862728 -13.348451265988757 -17.221568584159332 0 1 0
651 1 0.2513942252321766 -9.915908658121754 -13.259008265738977 -14.120099575704211 0 0 0
2467 3 -0.4729205657717674 -10.19391252006191 -12.557517145232282 -15.694084074301925 0 1 0
632 2 0.06300061073544054 -8.219995309884231 -14.990252599895648 -15.556864693964261 0 0 0
610 1 -0.02124117659307318 -7.495529195909833 -14.331790265143031 -15.309583650088749 0 0 0
611 1 0.06470630348727903 -7.253685082184058 -13.794338036426101 -13.946998683178007 0 0 0
652 1 0.0024218621852902106 -8.63948555992305 -13.68980417832908 -13.326758145852457 0 0 0
655 3 -0.45297243073806503 -11.109046177298184 -13.340055585869132 -13.080867003693973 0 0 0
678 2 0.054210700501132636 -9.930185677415585 -17.824215611217383 -12.74678822487794 0 0 0
688 2 0.05271603237340724 -8.195688544819863 -17.557419421251346 -14.446433877608985 0 0 0
664 1 -0.03422852043552635 -7.5960110957951725 -17.324016099681984 -13.65869585970878 0 0 0
805 2 0.03861245272819411 -8.172036085744054 -17.258029236665777 -17.66550287763744 0 0 0
683 2 0.08270359887628362 -6.79897294770128 -14.39549551796155 -13.154474224694294 0 0 0
609 1 -0.03685166956902636 -6.616189564994837 -13.823588194808304 -16.267206842058428 0 0 0
783 1 -0.02398115065349002 -7.672905899144081 -18.020640935336814 -17.14056433863217 0 0 0
782 1 0.12759817522977138 -6.3604766305163345 -17.982657588605047 -16.780228867190647 0 0 0
796 2 0.025170620146856792 -6.322006475130885 -15.825851043001874 -17.187698101657013 0 0 0
3761 2 0.09667878627686506 -9.441335059608452 -15.051574924555695 -17.91577306369667 0 0 1
631 2 0.030388114570451125 -6.662357058338157 -14.103755727701586 -17.296200817859997 0 0 0
4390 2 0.06574941910718207 -10.730880439013639 -18.509653768223835 -18.572774234331273 0 1 1
2587 1 -0.002124585118861877 -11.158570444750861 -18.768775052036755 -14.998926544693925 0 1 0
679 2 0.06715492392975797 -9.919533490322916 -16.18524888138513 -12.741851081634927 0 0 0
2223 3 -0.44736622348258576 0.8290604393728971 -0.06532506656512506 -2.776676015268647 0 0 0
777 3 -0.4660139987348913 -0.7183664659264538 -14.4134307123712 -13.823688399388242 0 0 0
608 1 0.13543443546991488 -5.8831951826520035 -12.877642437284342 -15.635570804349545 0 0 0
781 1 0.16136863505058682 -0.7049353659474483 -15.610079276662491 -13.766784140427601 0 0 0
764 1 -0.06436937021532647 -5.681206890320662 -16.656878289074047 -17.315788570719114 0 0 0
757 1 0.12385835134830224 -3.0958145215001944 -18.557468970807665 -17.860607630386777 0 0 0
790 2 0.0524253730873125 -4.901027164551098 -15.147922146880717 -15.142946014267842 0 0 0
755 1 -0.054009290987256715 -4.098986465862276 -15.703393725517662 -15.64029777873747 0 0 0
756 1 -0.032202558569284966 -4.242885827970785 -16.48069633115183 -16.723062149250808 0 0 0
761 1 0.001523403182120079 -3.178459269355019 -17.063997499745287 -17.635462838539688 0 0 0
754 1 -0.017228684499855273 -2.7598612229323143 -15.722380769425412 -15.276868367498649 0 0 0
789 2 0.10617949443158031 -2.5895674414695122 -15.050697531266914 -14.389804731337284 0 0 0
753 1 0.0920284420576186 -1.6645741452739704 -16.64087545536403 -15.760069535587963 0 0 0
760 1 0.029804165642289986 -1.7626208243306425 -16.60731834524689 -17.295007523643672 0 0 0
791 2 0.06974222499509514 -1.6251920946558214 -15.52677342301464 -17.61571950956876 0 0 0
759 1 0.19824408790539735 -0.8752345715308323 -17.572829056491003 -17.96034328778613 0 0 0
623 2 0.07447337776730198 -3.7716512227440533 -12.726175505238079 -16.398649539493046 0 0 0
622 2 0.0992271423728963 -5.069493759082618 -12.57399983153968 -17.5727840415536 0 0 0
763 1 0.014872250394160945 -0.3503544155749609 -16.23815776309071 -15.110128176424983 0 0 0
687 2 0.08385235372602984 -5.5714708921114235 -17.346892446392115 -14.484457028421607 0 0 0
663 1 -0.028542097555999162 -6.2471245668183 -17.223595339958752 -13.633451762272813 0 0 0
766 3 -0.4476548926123471 -1.7894436953186634 -18.285924674655732 -15.260705630139801 0 0 0
804 2 0.11298932351089 -0.5494212266050423 -17.421338384677046 -12.71824697969592 0 0 0
797 2 0.030369933800562715 -5.653932698830496 -16.68676673020676 -18.41436070395659 0 0 0
758 3 -0.4612860342596699 -1.5679834308069893 -18.572878311585107 -18.458788467959998 0 0 0
780 1 -0.018172733629634046 -0.752089406842571 -16.3872609475288 -12.565215649090767 0 0 0
792 2 0.07422549452293575 -3.4642007156720847 -16.725300565082865 -18.663877635200198 0 0 0
691 2 0.03945671382665099 -3.7746088237849373 -16.953394311303178 -12.361284802348273 0 0 0
1836 2 0.08640406661975168 17.516589543440453 -3.1177866332280377 -1.2928084285549202 -1 0 0
768 1 -0.04344082541267218 3.256667654073747 -15.40957215523283 -16.872526122358217 0 0 0
799 2 0.05432889346657407 4.296077575321954 -15.29115209139195 -16.61360391956608 0 0 0
767 1 0.08774587803851444 2.156106189637487 -14.57828800473262 -16.69148246682681 0 0 0
749 2 0.04979343957825401 3.9931214985890553 -14.422088062683805 -14.07221060670501 0 0 0
769 1 -0.026578104460423062 2.7110786654326215 -16.532354091532547 -17.50829294482565 0 0 0
770 1 0.1283805077282628 1.296783901861712 -16.349841418405735 -17.634672224523413 0 0 0
1312 1 0.15275877469388513 4.727989952046454 -16.94002632458473 -13.75237781256072 0 1 0
1316 1 -0.030543063374203063 3.398203280217745 -16.67823971289639 -13.542639413907397 0 1 0
1328 2 0.038634827967959695 2.635089142291759 -16.941982550734174 -14.237142145244379 0 1 0
726 1 0.01578851273306709 2.217828925414178 -13.424071783862466 -15.776670170833166 0 0 0
729 1 -0.05031249895890696 4.010042148529461 -13.335866615889476 -14.192077970330937 0 0 0
771 3 -0.488961068097394 0.7591366716146597 -15.130221047326753 -17.396276997753795 0 0 0
1317 1 0.02606949905597011 4.682304544528754 -17.76414679535418 -14.946880480869613 0 1 0
1313 3 -0.5666215382541337 5.834820389272464 -16.484165620606568 -13.157571609551917 0 1 0
762 1 0.022927060086950786 0.5098359567486128 -17.466975612254796 -18.095386735806592 0 0 0
1329 2 0.15085789150221454 5.519744113469845 -17.609138587092136 -15.638723526628032 0 1 0
800 2 0.0775656158741259 3.2895587560178208 -17.328042343989136 -17.887145549716188 0 0 0
793 2 0.05456009523003523 1.1719093548995378 -18.271888167260645 -18.351433772228983 0 0 0
1308 1 0.106759615071196 3.6262628227581137 -18.59998029774735 -15.275273848903629 0 1 0
1315 1 -0.022790320997351322 2.979518448317306 -15.872308804667751 -12.39055479498676 0 1 0
1327 2 0.06721182677394302 1.9042824791718838 -15.79352923956009 -12.106594718088543 0 1 0
1324 2 0.07037418992348841 2.6351705654048607 -18.93675092915318 -13.274418887825854 0 1 0
794 2 0.07420172243727056 0.30581504099346174 -17.040087993762597 -14.999050151288166 0 0 0
795 2 0.13162845055977893 0.22872790342369237 -15.608038356328999 -15.778988762655333 0 0 0
717 1 -0.03674084404629331 6.483643214146702 -12.694402826778143 -16.378009947987607 0 0 0
744 2 0.03895142445987525 6.975078846781836 -13.23083281269229 -15.524527720727304 0 0 0
718 1 -0.005309010092989536 6.397200888816161 -13.566285513227403 -17.413386450779793 0 0 0
2172 1 -0.020411014087020788 6.3195921702115605 -14.48567758335683 -18.45832324634569 1 -1 0
2168 1 0.12956865101956666 6.623964006531547 -15.883400193133818 -18.323146046921213 1 -1 0
2167 3 -0.46220459679751247 6.970298481459411 -16.57374254399885 -17.13163374237723 1 -1 0
