Reference molID, Reference formula, Test molID, Test formula, Perpendicular Distance, Planar Angle (Deg), Relative X-angle (Deg), Relative Y-angle (Deg), Relative Z-angle (Deg), Reference X-center, Reference Y-center, Reference Z-center, Test X-center, Test Y-center, Test Z-center
0.1, x-dummy-plane, 252, C4-O1, -2.29, 54.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -2.29, 13.52, 5.07
0.1, x-dummy-plane, 246, C6, -2.37, 48.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -2.37, 12.15, 1.12
0.1, x-dummy-plane, 196, C6, 2.44, 77.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.44, -12.32, -1.62
0.1, x-dummy-plane, 391, C6, 2.55, 36.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.55, 10.10, 12.07
0.1, x-dummy-plane, 392, C4-O1, 2.63, 84.38, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.63, 9.80, 12.64
0.1, x-dummy-plane, 267, C4-O1, 2.65, 173.49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.65, 4.68, 1.13
0.1, x-dummy-plane, 59, C6, 2.67, 37.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.67, -7.20, -16.77
0.1, x-dummy-plane, 49, C4-O1, -2.71, 103.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -2.71, -13.92, 17.96
0.1, x-dummy-plane, 66, C4-O1, -2.73, 157.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -2.73, 18.87, 16.39
0.1, x-dummy-plane, 183, C6, -2.77, 145.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -2.77, -11.38, -1.36
0.1, x-dummy-plane, 262, C6, 2.83, 152.68, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 2.83, 13.44, 4.95
0.1, x-dummy-plane, 186, C4-O1, -2.87, 37.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -2.87, -10.61, 0.70
0.1, x-dummy-plane, 36, C4-O1, -2.94, 117.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -2.94, 19.02, -7.89
0.1, x-dummy-plane, 211, C4-O1, -3.03, 51.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -3.03, 6.06, -9.40
0.1, x-dummy-plane, 413, C4-O1, -3.03, 42.55, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -3.03, 1.47, 16.90
0.1, x-dummy-plane, 143, C4-O1, -3.06, 49.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -3.06, -4.47, -9.23
0.1, x-dummy-plane, 39, C4-O1, 3.08, 102.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.08, -10.91, -12.08
0.1, x-dummy-plane, 253, C4-O1, -3.10, 125.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -3.10, 7.74, 0.08
0.1, x-dummy-plane, 393, C4-O1, 3.17, 160.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.17, 9.92, 11.82
0.1, x-dummy-plane, 185, C4-O1, -3.17, 61.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -3.17, -11.10, -0.89
0.1, x-dummy-plane, 184, C4-O1, -3.24, 55.51, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -3.24, -11.37, -1.86
0.1, x-dummy-plane, 65, C4-O1, 3.24, 90.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.24, -15.44, -17.32
0.1, x-dummy-plane, 197, C4-O1, 3.30, 86.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.30, -13.54, -3.18
0.1, x-dummy-plane, 320, C4-O1, 3.41, 138.77, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.41, -11.10, -7.19
0.1, x-dummy-plane, 269, C4-O1, 3.48, 18.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.48, 5.21, -3.33
0.1, x-dummy-plane, 47, C4-O1, -3.49, 162.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -3.49, -9.97, -17.25
0.1, x-dummy-plane, 387, C4-O1, 3.56, 99.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.56, 6.39, 18.39
0.1, x-dummy-plane, 172, C4-O1, 3.57, 61.55, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.57, -6.66, 1.61
0.1, x-dummy-plane, 263, C4-O1, 3.62, 72.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.62, 14.90, 3.68
0.1, x-dummy-plane, 188, C4-O1, -3.64, 23.84, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -3.64, -14.78, 2.44
0.1, x-dummy-plane, 131, C4-O1, 3.65, 51.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.65, 17.92, -8.92
0.1, x-dummy-plane, 241, C4-O1, -3.67, 142.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -3.67, 6.66, 8.54
0.1, x-dummy-plane, 243, C4-O1, 3.68, 76.66, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.68, 16.15, -4.81
0.1, x-dummy-plane, 35, C4-O1, -3.78, 70.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -3.78, -13.49, 7.00
0.1, x-dummy-plane, 105, C4-O1, -3.79, 141.57, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -3.79, 14.46, -5.68
0.1, x-dummy-plane, 189, C4-O1, -3.85, 133.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -3.85, -8.98, -4.73
0.1, x-dummy-plane, 394, C4-O1, 3.92, 67.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.92, 10.26, 10.41
0.1, x-dummy-plane, 245, C4-O1, 3.92, 112.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.92, 2.67, -13.81
0.1, x-dummy-plane, 250, C4-O1, -3.94, 115.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -3.94, 16.91, 0.23
0.1, x-dummy-plane, 208, C4-O1, -4.00, 157.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -4.00, 14.36, 12.81
0.1, x-dummy-plane, 282, C4-O1, -4.05, 68.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -4.05, -5.45, 3.69
0.1, x-dummy-plane, 60, C4-O1, 4.07, 59.89, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.07, -6.87, -18.34
0.1, x-dummy-plane, 45, C6, -4.15, 115.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -4.15, -9.94, -17.45
0.1, x-dummy-plane, 327, C4-O1, -4.29, 79.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -4.29, -0.76, 5.39
0.1, x-dummy-plane, 396, C4-O1, 4.30, 163.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.30, 10.81, 16.06
0.1, x-dummy-plane, 344, C4-O1, -4.33, 68.72, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -4.33, -14.60, 11.82
0.1, x-dummy-plane, 50, C4-O1, -4.33, 21.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -4.33, -7.98, -13.39
0.1, x-dummy-plane, 106, C4-O1, 4.34, 50.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.34, 18.23, -15.63
0.1, x-dummy-plane, 46, C4-O1, -4.38, 116.55, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -4.38, -10.09, -16.86
0.1, x-dummy-plane, 132, C4-O1, -4.49, 95.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -4.49, 14.23, -9.89
0.1, x-dummy-plane, 191, C4-O1, 4.59, 32.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.59, -2.03, -5.60
0.1, x-dummy-plane, 258, C4-O1, -4.69, 40.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -4.69, 6.91, 3.34
0.1, x-dummy-plane, 190, C6, 4.69, 160.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.69, -2.89, -3.66
0.1, x-dummy-plane, 116, C4-O1, 4.73, 147.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.73, 7.39, -14.32
0.1, x-dummy-plane, 111, C4-O1, 4.79, 58.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.79, 8.64, -10.47
0.1, x-dummy-plane, 77, C4-O1, -4.84, 153.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -4.84, -1.57, 15.43
0.1, x-dummy-plane, 316, C4-O1, -4.93, 145.97, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -4.93, -9.30, 10.89
0.1, x-dummy-plane, 144, C4-O1, 4.96, 117.93, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.96, -15.03, -8.54
0.1, x-dummy-plane, 274, C4-O1, -5.08, 42.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -5.08, -3.93, -1.80
0.1, x-dummy-plane, 110, C6, 5.09, 107.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 5.09, 8.39, -9.95
0.1, x-dummy-plane, 115, C4-O1, 5.10, 74.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 5.10, 11.11, -5.77
0.1, x-dummy-plane, 51, C4-O1, -5.36, 60.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -5.36, -13.59, -15.10
0.1, x-dummy-plane, 268, C4-O1, 5.41, 129.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 5.41, 5.75, 4.60
0.1, x-dummy-plane, 412, C4-O1, 5.44, 99.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 5.44, -0.18, 14.82
0.1, x-dummy-plane, 329, C4-O1, -5.59, 149.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -5.59, -3.92, 10.03
0.1, x-dummy-plane, 112, C4-O1, 5.64, 153.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 5.64, 8.78, -10.07
0.1, x-dummy-plane, 134, C4-O1, 5.79, 70.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 5.79, 0.12, -10.35
0.1, x-dummy-plane, 280, C4-O1, -5.80, 61.84, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -5.80, -0.96, -7.95
0.1, x-dummy-plane, 73, C4-O1, -5.85, 47.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -5.85, 9.12, -11.65
0.1, x-dummy-plane, 315, C4-O1, -5.89, 28.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -5.89, -10.59, 15.04
0.1, x-dummy-plane, 68, C4-O1, -5.91, 88.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -5.91, 19.12, -17.01
0.1, x-dummy-plane, 404, C4-O1, -5.96, 120.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -5.96, 9.58, 11.17
0.1, x-dummy-plane, 401, C4-O1, -6.24, 57.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -6.24, 7.25, 16.14
0.1, x-dummy-plane, 314, C4-O1, 6.37, 131.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.37, -8.68, 14.39
0.1, x-dummy-plane, 123, C4-O1, -6.38, 93.52, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -6.38, 8.90, -16.72
0.1, x-dummy-plane, 398, C6, -6.39, 65.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -6.39, 6.28, 14.21
0.1, x-dummy-plane, 334, C4-O1, -6.52, 38.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -6.52, -4.81, 13.55
0.1, x-dummy-plane, 174, C4-O1, 6.53, 169.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.53, -16.48, 17.51
0.1, x-dummy-plane, 326, C4-O1, -6.54, 77.40, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -6.54, 1.58, 8.72
0.1, x-dummy-plane, 400, C4-O1, -6.61, 96.93, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -6.61, 6.82, 14.61
0.1, x-dummy-plane, 405, C6, 6.62, 149.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.62, 7.88, 14.01
0.1, x-dummy-plane, 298, C4-O1, 6.65, 131.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.65, -13.53, 11.37
0.1, x-dummy-plane, 69, C4-O1, -6.70, 97.93, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -6.70, 3.76, -4.45
0.1, x-dummy-plane, 42, C4-O1, 6.72, 63.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.72, -0.44, -16.68
0.1, x-dummy-plane, 399, C4-O1, -6.74, 67.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -6.74, 6.46, 13.70
0.1, x-dummy-plane, 167, C4-O1, 6.79, 113.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.79, 18.29, 1.25
0.1, x-dummy-plane, 198, C4-O1, 6.81, 70.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.81, -10.76, -4.02
0.1, x-dummy-plane, 193, C5-O1, 6.82, 116.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.82, -7.18, -3.08
0.1, x-dummy-plane, 38, C4-O1, -6.88, 110.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -6.88, 18.00, -9.90
0.1, x-dummy-plane, 125, C6, 6.88, 135.89, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.88, 12.08, -13.15
0.1, x-dummy-plane, 72, C4-O1, -6.97, 40.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -6.97, 8.91, -7.30
0.1, x-dummy-plane, 273, C4-O1, -7.01, 82.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -7.01, 12.89, -16.93
0.1, x-dummy-plane, 40, C4-O1, 7.02, 88.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.02, -10.69, -10.07
0.1, x-dummy-plane, 113, C4-O1, 7.04, 77.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.04, 8.82, -9.16
0.1, x-dummy-plane, 195, C4-O1, 7.11, 129.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.11, -7.24, -3.06
0.1, x-dummy-plane, 260, C4-O1, -7.13, 30.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -7.13, 8.56, 1.49
0.1, x-dummy-plane, 313, C4-O1, 7.13, 115.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.13, -4.77, 16.57
0.1, x-dummy-plane, 244, C4-O1, 7.20, 80.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.20, -16.22, -1.65
0.1, x-dummy-plane, 325, C4-O1, -7.32, 149.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -7.32, 0.25, 9.35
0.1, x-dummy-plane, 5, C4-O1, -7.33, 123.58, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -7.33, -7.83, -0.31
0.1, x-dummy-plane, 406, C4-O1, 7.43, 56.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.43, 8.41, 12.15
0.1, x-dummy-plane, 242, C4-O1, 7.45, 124.46, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.45, 18.25, 13.07
0.1, x-dummy-plane, 389, C4-O1, 7.54, 89.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.54, 8.83, -3.04
0.1, x-dummy-plane, 56, C4-O1, -7.56, 49.86, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -7.56, -12.22, -12.39
0.1, x-dummy-plane, 407, C4-O1, 7.60, 45.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.60, 12.97, 13.12
0.1, x-dummy-plane, 257, C4-O1, -7.73, 28.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -7.73, 3.58, 3.58
0.1, x-dummy-plane, 272, C4-O1, -7.74, 89.42, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -7.74, 17.10, 14.81
0.1, x-dummy-plane, 14, C4-O1, -7.76, 107.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -7.76, -4.89, -14.77
0.1, x-dummy-plane, 58, C4-O1, -7.77, 103.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -7.77, -16.50, -13.36
0.1, x-dummy-plane, 237, C4-O1, 7.77, 104.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.77, 3.17, 0.28
0.1, x-dummy-plane, 238, C4-O1, 7.81, 59.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.81, 12.85, 4.68
0.1, x-dummy-plane, 324, C4-O1, -7.85, 92.89, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -7.85, -0.53, 9.53
0.1, x-dummy-plane, 323, C6, -7.86, 48.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -7.86, -0.07, 9.07
0.1, x-dummy-plane, 317, C4-O1, -8.03, 25.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -8.03, -13.02, 18.25
0.1, x-dummy-plane, 171, C4-O1, 8.08, 47.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 8.08, -17.19, -6.20
0.1, x-dummy-plane, 136, C4-O1, -8.23, 110.49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -8.23, -14.25, 1.26
0.1, x-dummy-plane, 259, C4-O1, -8.34, 172.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -8.34, -0.54, 1.88
0.1, x-dummy-plane, 142, C4-O1, -8.37, 83.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, -8.37, -8.42, -9.68
0.1, x-dummy-plane, 310, C4-O1, 8.56, 118.48, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 8.56, -3.59, 13.20
