Reference molID, Reference formula, Test molID, Test formula, Perpendicular Distance, Planar Angle (Deg), Relative X-angle (Deg), Relative Y-angle (Deg), Relative Z-angle (Deg), Reference X-center, Reference Y-center, Reference Z-center, Test X-center, Test Y-center, Test Z-center
0.1, x-dummy-plane,33, C6,-0.53,6.98,0,0,0,0,0,0,-0.53,-4.11,27.41
0.1, x-dummy-plane,298, C6,0.53,67.89,0,0,0,0,0,0,0.53,-0.21,-24.78
0.1, x-dummy-plane,2, C6,0.54,6.98,0,0,0,0,0,0,0.54,3.97,20.47
0.1, x-dummy-plane,35, C6,-0.55,6.98,0,0,0,0,0,0,-0.55,-3.83,31.65
0.1, x-dummy-plane,264, C6,0.56,86.61,0,0,0,0,0,0,0.56,-22.92,25.52
0.1, x-dummy-plane,258, C6,0.59,86.61,0,0,0,0,0,0,0.59,-20.53,26.08
0.1, x-dummy-plane,294, C6,-0.61,67.89,0,0,0,0,0,0,-0.61,-0.07,-32.05
0.1, x-dummy-plane,259, C6,0.62,86.61,0,0,0,0,0,0,0.62,-18.14,26.64
0.1, x-dummy-plane,7, C6,0.64,6.98,0,0,0,0,0,0,0.64,5.9,31
0.1, x-dummy-plane,30, C6,-0.65,6.98,0,0,0,0,0,0,-0.65,-5.76,21.12
0.1, x-dummy-plane,5, C6,0.66,6.98,0,0,0,0,0,0,0.66,5.62,26.76
0.1, x-dummy-plane,32, C6,-0.67,6.98,0,0,0,0,0,0,-0.67,-5.47,25.37
0.1, x-dummy-plane,3, C6,0.68,6.98,0,0,0,0,0,0,0.68,5.33,22.51
0.1, x-dummy-plane,34, C6,-0.69,6.98,0,0,0,0,0,0,-0.69,-5.19,29.61
0.1, x-dummy-plane,1, C6,0.7,6.98,0,0,0,0,0,0,0.7,5.04,18.27
0.1, x-dummy-plane,101, C6,0.82,53.21,0,0,0,0,0,0,0.82,27.54,3.99
0.1, x-dummy-plane,296, C6,-0.84,67.89,0,0,0,0,0,0,-0.84,0.53,-20.82
0.1, x-dummy-plane,152, C6,-0.86,75.07,0,0,0,0,0,0,-0.86,-22.08,-22.84
0.1, x-dummy-plane,304, C6,0.91,67.89,0,0,0,0,0,0,0.91,-0.25,-22.35
0.1, x-dummy-plane,159, C6,0.92,75.07,0,0,0,0,0,0,0.92,-23.19,-24.12
0.1, x-dummy-plane,81, C6,-0.92,53.21,0,0,0,0,0,0,-0.92,23.77,-1.01
0.1, x-dummy-plane,169, C6,-0.98,75.07,0,0,0,0,0,0,-0.98,-31.55,-28.92
0.1, x-dummy-plane,89, C6,1.02,53.21,0,0,0,0,0,0,1.02,24.93,-1.96
0.1, x-dummy-plane,93, C6,-1.13,53.21,0,0,0,0,0,0,-1.13,26.38,4.93
0.1, x-dummy-plane,297, C6,-1.22,67.89,0,0,0,0,0,0,-1.22,0.58,-23.24
0.1, x-dummy-plane,77, C6,1.23,53.21,0,0,0,0,0,0,1.23,22.32,-7.91
0.1, x-dummy-plane,170, C6,1.27,75.07,0,0,0,0,0,0,1.27,-30.57,-29
0.1, x-dummy-plane,303, C6,1.29,67.89,0,0,0,0,0,0,1.29,-0.29,-19.92
0.1, x-dummy-plane,151, C6,-1.33,75.07,0,0,0,0,0,0,-1.33,-24.17,-24.04
0.1, x-dummy-plane,153, C6,1.39,75.07,0,0,0,0,0,0,1.39,-21.1,-22.92
0.1, x-dummy-plane,75, C6,-1.43,53.21,0,0,0,0,0,0,-1.43,21.64,-4.66
0.1, x-dummy-plane,252, C6,-1.49,86.61,0,0,0,0,0,0,-1.49,-16.89,26.81
0.1, x-dummy-plane,251, C6,-1.52,86.61,0,0,0,0,0,0,-1.52,-19.28,26.25
0.1, x-dummy-plane,301, C6,1.52,67.89,0,0,0,0,0,0,1.52,-0.9,-31.16
0.1, x-dummy-plane,95, C6,1.53,53.21,0,0,0,0,0,0,1.53,27.06,1.69
0.1, x-dummy-plane,257, C6,-1.55,86.61,0,0,0,0,0,0,-1.55,-21.67,25.68
0.1, x-dummy-plane,256, C6,-1.58,86.61,0,0,0,0,0,0,-1.58,-24.06,25.12
0.1, x-dummy-plane,291, C6,-1.6,67.89,0,0,0,0,0,0,-1.6,0.62,-25.67
0.1, x-dummy-plane,262, C6,-1.61,86.61,0,0,0,0,0,0,-1.61,-26.45,24.56
0.1, x-dummy-plane,87, C6,-1.64,53.21,0,0,0,0,0,0,-1.64,24.25,1.29
0.1, x-dummy-plane,261, C6,-1.64,86.61,0,0,0,0,0,0,-1.64,-28.84,24
0.1, x-dummy-plane,267, C6,-1.67,86.61,0,0,0,0,0,0,-1.67,-31.24,23.44
0.1, x-dummy-plane,309, C6,1.68,67.89,0,0,0,0,0,0,1.68,-0.34,-17.5
0.1, x-dummy-plane,83, C6,1.74,53.21,0,0,0,0,0,0,1.74,24.45,-4.26
0.1, x-dummy-plane,171, C6,1.75,75.07,0,0,0,0,0,0,1.75,-28.48,-27.8
0.1, x-dummy-plane,157, C6,-1.81,75.07,0,0,0,0,0,0,-1.81,-26.26,-25.24
0.1, x-dummy-plane,99, C6,-1.85,53.21,0,0,0,0,0,0,-1.85,26.86,7.23
0.1, x-dummy-plane,154, C6,1.86,75.07,0,0,0,0,0,0,1.86,-19.01,-21.72
0.1, x-dummy-plane,300, C6,1.9,67.89,0,0,0,0,0,0,1.9,-0.95,-28.74
0.1, x-dummy-plane,292, C6,-1.98,67.89,0,0,0,0,0,0,-1.98,0.66,-28.1
0.1, x-dummy-plane,74, C6,-2.15,53.21,0,0,0,0,0,0,-2.15,22.12,-2.36
0.1, x-dummy-plane,165, C6,2.22,75.07,0,0,0,0,0,0,2.22,-26.39,-26.6
0.1, x-dummy-plane,96, C6,2.25,53.21,0,0,0,0,0,0,2.25,26.57,-0.61
0.1, x-dummy-plane,156, C6,-2.28,75.07,0,0,0,0,0,0,-2.28,-28.35,-26.44
0.1, x-dummy-plane,306, C6,2.29,67.89,0,0,0,0,0,0,2.29,-0.99,-26.31
0.1, x-dummy-plane,86, C6,-2.36,53.21,0,0,0,0,0,0,-2.36,24.73,3.58
0.1, x-dummy-plane,286, C6,-2.36,67.89,0,0,0,0,0,0,-2.36,0.71,-30.52
0.1, x-dummy-plane,84, C6,2.46,53.21,0,0,0,0,0,0,2.46,23.96,-6.56
0.1, x-dummy-plane,275, C6,2.58,86.61,0,0,0,0,0,0,2.58,-31.34,23.67
0.1, x-dummy-plane,295, C6,-2.59,67.89,0,0,0,0,0,0,-2.59,1.31,-19.29
0.1, x-dummy-plane,276, C6,2.61,86.61,0,0,0,0,0,0,2.61,-28.95,24.23
0.1, x-dummy-plane,270, C6,2.64,86.61,0,0,0,0,0,0,2.64,-26.56,24.8
0.1, x-dummy-plane,145, C6,-2.64,75.07,0,0,0,0,0,0,-2.64,-20.97,-21.56
0.1, x-dummy-plane,271, C6,2.66,86.61,0,0,0,0,0,0,2.66,-24.17,25.36
0.1, x-dummy-plane,305, C6,2.67,67.89,0,0,0,0,0,0,2.67,-1.03,-23.88
0.1, x-dummy-plane,265, C6,2.69,86.61,0,0,0,0,0,0,2.69,-21.78,25.92
0.1, x-dummy-plane,166, C6,2.69,75.07,0,0,0,0,0,0,2.69,-24.3,-25.4
0.1, x-dummy-plane,266, C6,2.72,86.61,0,0,0,0,0,0,2.72,-19.39,26.48
0.1, x-dummy-plane,287, C6,-2.74,67.89,0,0,0,0,0,0,-2.74,0.75,-32.95
0.1, x-dummy-plane,162, C6,-2.75,75.07,0,0,0,0,0,0,-2.75,-30.44,-27.64
0.1, x-dummy-plane,102, C6,2.76,53.21,0,0,0,0,0,0,2.76,28.7,3.04
0.1, x-dummy-plane,80, C6,-2.86,53.21,0,0,0,0,0,0,-2.86,22.6,-0.06
0.1, x-dummy-plane,90, C6,2.97,53.21,0,0,0,0,0,0,2.97,26.09,-2.91
0.1, x-dummy-plane,289, C6,-2.97,67.89,0,0,0,0,0,0,-2.97,1.36,-21.71
0.1, x-dummy-plane,311, C6,3.05,67.89,0,0,0,0,0,0,3.05,-1.08,-21.46
0.1, x-dummy-plane,92, C6,-3.07,53.21,0,0,0,0,0,0,-3.07,25.22,5.88
0.1, x-dummy-plane,144, C6,-3.11,75.07,0,0,0,0,0,0,-3.11,-23.06,-22.76
0.1, x-dummy-plane,160, C6,3.17,75.07,0,0,0,0,0,0,3.17,-22.21,-24.2
0.1, x-dummy-plane,290, C6,-3.35,67.89,0,0,0,0,0,0,-3.35,1.4,-24.14
0.1, x-dummy-plane,310, C6,3.43,67.89,0,0,0,0,0,0,3.43,-1.12,-19.03
0.1, x-dummy-plane,103, C6,3.48,53.21,0,0,0,0,0,0,3.48,28.22,0.74
0.1, x-dummy-plane,79, C6,-3.58,53.21,0,0,0,0,0,0,-3.58,23.09,2.24
0.1, x-dummy-plane,150, C6,-3.58,75.07,0,0,0,0,0,0,-3.58,-25.15,-23.96
0.1, x-dummy-plane,161, C6,3.64,75.07,0,0,0,0,0,0,3.64,-20.12,-23
0.1, x-dummy-plane,308, C6,3.66,67.89,0,0,0,0,0,0,3.66,-1.73,-30.27
0.1, x-dummy-plane,250, C6,-3.66,86.61,0,0,0,0,0,0,-3.66,-20.42,25.85
0.1, x-dummy-plane,91, C6,3.69,53.21,0,0,0,0,0,0,3.69,25.61,-5.21
0.1, x-dummy-plane,249, C6,-3.69,86.61,0,0,0,0,0,0,-3.69,-22.81,25.29
0.1, x-dummy-plane,255, C6,-3.72,86.61,0,0,0,0,0,0,-3.72,-25.21,24.73
0.1, x-dummy-plane,284, C6,-3.73,67.89,0,0,0,0,0,0,-3.73,1.45,-26.56
0.1, x-dummy-plane,254, C6,-3.75,86.61,0,0,0,0,0,0,-3.75,-27.6,24.16
0.1, x-dummy-plane,260, C6,-3.78,86.61,0,0,0,0,0,0,-3.78,-29.99,23.6
0.1, x-dummy-plane,172, C6,4,75.07,0,0,0,0,0,0,4,-27.5,-27.88
