LAMMPS data file via write_data, version 29 Oct 2020, timestep = 200000

2790 atoms
3 atom types

-15.063294518227925 15.063294518227925 xlo xhi
-15.367656946177862 15.367656946177862 ylo yhi
-15.619214092947335 15.619214092947335 zlo zhi

Masses

1 12
2 1.008
3 15.999

Atoms # charge

1728 1 -0.012758654594714251 -8.80494413580138 -10.64138782093713 -13.722735878100949 0 0 0
3157 1 0.002050483433862854 -9.812748433573493 -11.615867082160719 -13.7800008725549 0 1 0
2574 1 0.018616565460684256 -11.04494468458072 -12.195231419109541 -14.171490626338462 0 0 0
4276 2 0.04253631646088953 -11.526169717263663 -9.637197498835882 -13.755910107786768 0 1 1
4235 1 0.015255823522357303 -9.398954980225753 -9.329784923885864 -13.238128659767304 0 1 1
2283 1 -0.009204667557521577 -9.391429874520497 -10.264073448924975 -9.148088362352798 1 0 0
2778 1 0.004267435759439577 -15.048536637975467 -11.980130981975293 -9.633339297332778 0 1 0
3383 1 -0.0034760261353816505 -10.40265788759684 -9.482384135704034 -9.346749219608128 0 0 0
4256 1 -0.024179716083705612 -10.792943178319625 -9.03650111574631 -13.128278544679363 0 1 1
2573 1 0.010283909200727822 -11.676446227663329 -13.13691000138278 -14.945200145339694 0 0 0
691 2 0.019461614935584768 -12.88782887926003 -9.667171886098288 -9.981489743523905 1 0 0
671 1 -0.031777495012335844 -13.103573677831307 -8.48608037139488 -10.023478716584997 1 0 0
4290 1 -0.01811862751012976 -8.317981757339581 -8.757442267159261 -12.497159450308207 0 1 1
2416 2 0.019556305952842322 -13.683626825820777 -8.427692640022821 -9.038572064320487 1 0 0
2779 1 -0.02055484873094239 -14.112996370755091 -11.693559137734784 -8.50382715486348 0 1 0
3782 2 0.012582272995276686 -13.301351568442625 -12.508900961410703 -8.54964611898733 1 0 0
4048 2 0.02822912110282643 -7.746461894070504 -10.916448903945614 -13.877035891799348 0 0 1
1593 1 -0.02791269504614994 -12.240680693922155 -13.982142494243009 -10.788214257403007 0 1 0
2267 1 -0.01378408900924807 -11.58065399669688 -8.446534709468889 -9.382192822149001 1 0 0
1606 2 0.018469304864495304 -11.785474972932281 -15.033800051615206 -8.267157847179188 0 1 0
1616 2 0.01447180156118458 -11.516510987864645 -13.261406057905587 -10.454905809567666 0 1 0
1594 1 0.0043983182570557465 -12.546344350883185 -14.028259444324236 -11.9215548944206 0 1 0
2308 2 0.02025181916123025 -9.095640836364478 -11.3825263189969 -9.192827355357775 1 0 0
1724 1 -0.017301909689892158 -9.034609342946858 -12.590174968322184 -12.72959100093133 0 0 0
3156 1 0.0013301298500044828 -12.623329178992764 -14.169490176578508 -14.474283182219596 0 1 0
3218 1 -0.005563841193422521 -12.729895377600396 -15.27545566285578 -15.235259421341881 0 1 0
1597 1 0.0011282226334700732 -13.235733261482622 -14.556509477128252 -13.026961345985658 0 1 0
1725 1 0.0005627000240879115 -8.690255319450262 -13.726971312261728 -13.37725694467682 0 0 0
3179 2 0.01811609801614352 -14.530205243272544 -14.2205837876789 -9.498478323080068 0 1 0
2298 2 0.02140093086177096 -10.87781714436647 -7.811394261541369 -10.309803036914795 1 0 0
1726 1 -0.018443772376481534 -8.679167321503893 -15.01136080579916 -13.899267699748467 0 0 0
4138 2 0.01949811220210887 -9.298101190893087 -12.624740905547334 -11.661281196105026 1 1 0
4283 1 -0.0014532871356194368 -8.420302237075724 -7.34771828705167 -12.939921134262836 0 1 1
196 1 -0.016943297683040752 -14.626572164242369 -7.48364755360727 -14.6797082981599 0 0 0
197 1 -0.0025252421827249225 -14.14284911501188 -7.410012171935496 -13.41315234427534 0 0 0
1509 1 0.0013298181325749024 -11.35093066195276 -0.19026974410865627 -9.031482919853765 1 0 0
2284 1 -0.004158469754802541 -11.483962275496587 -7.625607986513506 -8.171346179467818 1 0 0
2376 1 0.0016817582527181296 -10.810192171409032 -7.642730880253042 -12.87610655746566 1 0 0
3922 2 0.02112912181495561 -14.873957150956356 -5.910740513244656 -11.112957476239966 1 0 1
3348 1 0.012997157887756457 -15.052430953794849 -4.188811723890176 -15.427787898137213 0 0 0
2370 2 0.01924359834596868 -7.937350784892472 -5.796402313580106 -9.401924038348778 1 0 0
194 1 0.01100361696422135 -13.63736354425896 -7.442183511706464 -10.942420214021311 0 0 0
195 1 -0.008340377626326709 -13.365332341148406 -7.278898724396711 -12.261963376613448 0 0 0
3357 2 0.015290344864081502 -12.940987118995235 -3.716791273110477 -14.47208256239327 0 0 0
2606 1 -0.029414028927282652 -14.43490432227345 -6.517688775394928 -10.508250832587734 0 0 0
2364 2 0.021293564656462295 -9.553738071844016 -6.189188054530208 -10.287734557058617 1 0 0
4331 2 0.050770692056686884 -10.498517784678302 -3.6843628246090834 -12.990202695912345 0 1 1
4305 1 -0.006276525608484428 -11.316702396321089 -5.4976546873793275 -11.908975044684652 0 1 1
2384 1 -0.008707855172804587 -11.845267182266143 -6.789852417166369 -12.354106377067495 1 0 0
