LAMMPS data file via write_data, version 29 Oct 2020, timestep = 500000

2540 atoms
3 atom types

-15.165099765943982 15.165099765943982 xlo xhi
-13.876723211311878 13.876723211311878 ylo yhi
-14.735987549376267 14.735987549376267 zlo zhi

Masses

1 12
2 1.008
3 15.999

Atoms # charge

1057 1 -0.0011026778737200545 -11.845623000154752 -10.636237273940091 -10.35738859613138 0 1 0
2431 1 -0.01505503805634835 -10.756586246112324 -11.546427682709716 -10.879677082987232 0 0 0
1058 1 -0.004630997201096103 -13.028370524661547 -11.60337824738016 -9.799161996415032 0 1 0
2444 1 -0.002614384512455114 -9.388921105323483 -11.735862418755826 -10.385019095455348 0 0 0
1044 1 -0.0009077009913774983 -14.475255329376296 -11.392218870261441 -10.06429522157491 0 1 0
707 1 -0.005650028926573666 -9.072147236791121 -9.540857519899191 -12.70962349703844 0 0 0
1054 1 0.0001294599756740053 -14.783077437754852 -13.31853041363914 -12.613594907048784 0 1 0
1016 1 0.003060961156631188 -11.90841146840003 -9.522480172246032 -9.781068646525462 0 1 0
4664 1 -0.016876037406941224 -12.196457068798319 -8.445121897604011 -9.0610857963297 1 1 1
658 1 -0.01874093745534614 -9.098344039872662 -7.2281762781169965 -8.346592318316489 1 0 0
716 1 -0.0007498268253007222 -9.532045165355541 -8.290583776930777 -12.840015859922296 0 0 0
2529 1 0.003987681273206492 -12.868510400286002 -12.963364586523488 -9.547826757856152 0 1 0
4685 2 0.020333937150073603 -12.991225273537099 -8.635982424539886 -8.334580303177507 1 1 1
4259 1 0.002365695390090121 -8.311974581380074 -11.189284133009151 -9.419321717512918 0 1 1
1446 2 0.019142532144581947 -10.824231907810985 -11.798736862270339 -12.008122241832222 1 1 0
4020 1 0.006243560469905315 -8.657412531540267 -10.022562684965486 -8.624164939077742 0 0 0
3775 1 -0.015306863916756806 -12.779826290592965 -8.121137051320702 -11.947111874987861 0 0 1
2159 1 0.0007051927691526724 -15.00585519941087 -13.737548725939304 -9.836417022017077 0 1 1
1018 1 -0.004581052531144814 -14.684276440889835 -7.590923309124358 -10.592347310566332 0 1 0
3402 2 0.017414805853568194 -13.058080452312424 -9.307109021357027 -12.000638219637272 0 0 1
1808 1 -0.007445813522096566 -11.968768050007158 -7.7348471518242645 -13.115372894367015 0 0 1
4432 1 -0.006315940828599544 -10.146233542857404 -13.45393473819005 -12.927706857189067 0 1 1
1811 1 -0.002298392189142481 -11.066933947234634 -6.983968298013153 -13.949038727504488 0 0 1
3780 1 -0.001861989309508691 -13.341098695466023 -7.170138992849288 -10.842040817019239 0 0 1
4545 2 0.03256083187793321 -8.639726505805127 -9.114247338090426 -8.971998740768553 0 1 0
878 1 -0.008360353815010196 -8.834404486525017 -13.699744550058595 -12.1642395261143 0 1 0
4019 1 0.012708272603599722 -9.446867267382114 -9.716086130148419 -7.460342173473016 0 0 0
1079 2 0.02421972301772944 -14.833473749731283 -10.123656845843337 -11.477288968430809 0 1 0
1424 1 0.0012894655415244503 -8.50097939269816 -12.73635720797423 -10.98661420908848 1 1 0
1010 1 -0.023049012034636714 -10.1756139147467 -8.165934299082515 -14.366844688910653 0 1 0
3574 2 0.023140640938880047 -13.063243260177181 -11.634695367154979 -12.748812112406256 0 0 1
2445 1 0.004679498058786379 -14.048501684279532 -10.232042222450614 -14.231462816695815 0 0 0
4043 2 0.029181791659693385 -8.127116645766694 -7.345018569477182 -8.935210383615413 0 0 0
2501 1 -0.027381452200104517 -13.788625346275623 -11.197569157543187 -13.32549753914334 0 1 0
2155 1 0.0038790988605960797 -15.023857657212558 -12.078268533030291 -13.135540228354447 0 1 1
715 1 -0.0180696514756771 -8.304696124798646 -10.788868955081306 -12.675775645517817 0 0 0
744 2 0.02205244532806653 -9.014168964576644 -11.532259213987638 -12.994879126701804 0 0 0
4429 1 -0.0012770531644184444 -11.96764125322985 -13.070079598299634 -14.221997082469814 0 1 1
1412 1 -0.02299203593281038 -11.362747729897915 -13.684940914701091 -9.313003594167927 1 1 0
178 1 0.0006835105156464301 -12.19843259635512 -6.949559046792962 -9.829237680496234 0 0 0
1034 2 0.013855764717347209 -11.018021959344857 -8.915147325319966 -14.664529064317787 0 1 0
4441 2 0.020888285310330473 -10.64590121799218 -13.587284380475808 -8.456835173821453 0 1 1
873 1 -0.00543496521198553 -10.735843081573105 -12.909558079801563 -14.1000737130499 0 1 0
1309 1 0.007306943202363721 -3.1396110908719628 -13.863958575182822 -11.870390498262026 0 1 0
2448 1 -0.02626540693845391 -7.426735616866971 -13.21822354432589 -10.185283219226847 0 0 0
1085 2 0.07800142956280885 -6.316477956206596 -7.0218683640529544 -7.758967042880139 0 1 0
2447 1 0.008357719735002074 -7.0758445326786195 -12.141496522030783 -9.352531295160677 0 0 0
565 2 0.05715473360591054 -5.050649815359314 -8.205689352460993 -9.258983241269107 0 0 0
566 2 0.026350770164830024 -5.79481305291171 -9.16207512531744 -12.178253744323863 0 0 0
1311 1 -0.05317404116523183 -0.8050204221678072 -11.119931932115751 -12.626112903724225 0 1 0
1318 1 -0.026570045592417456 -0.7568708475896297 -9.727199356137437 -12.092439712473363 0 1 0
4613 1 0.002190251027941497 -6.860285297470471 -10.784465880211236 -12.97022311138314 0 1 1
4609 1 0.003955993989019378 -6.740837166209143 -12.310093829674228 -12.864530495038792 0 1 1
1089 2 0.02351574244939266 -3.5657128675223078 -11.255443934885902 -9.073706569332959 0 1 0
562 1 0.027298875565462816 -5.04285622099089 -10.369231062284971 -10.388904489145366 0 0 0
776 1 -0.013087626693068791 -4.618085951887867 -11.279223598855312 -9.5123655995441 0 0 0
557 1 -0.005759100708778674 -5.286009184708375 -9.373105011427999 -11.163937269895168 0 0 0
2446 1 -0.0019967362014867845 -5.669292790820107 -12.045711114707133 -8.982395483191027 0 0 0
2965 1 0.2171219847200748 -3.0763547820526984 -9.65181526459504 -12.967374404267694 0 1 0
2966 3 -0.5294082817977138 -3.1859368032238855 -11.07339657861708 -13.4364025960691 0 1 0
2973 2 0.05809908577851867 -4.773121861003485 -9.103724961309531 -13.830072470693887 0 1 0
